Rank,Song,Artist,Year,Lyrics,Source,Label,Ownership
31,shake your groove thing,peaches  herb,1979,theres nothing more that i like to do than take the floor and dance with you keep dancing lets keep dancing shake it shake it shake it shake it shake your groove thing shake your groove thing yeah yeah show em how to do it now shake your groove thing shake your groove thing yeah yeah show em how to do it now show em how to do it now lets show the world we can dance bad enough to strut my stuff the music gives us a chance we do more out on the floor grooving loose or heart to heart we put in motion every single part funky sounds wall to wall were bumping booties having us a ball you all shake your groove thing shake your groove thing yeah yeah show em how to do it now shake your groove thing shake your groove thing yeah yeah show em how to do it now weve got the rhythm tonight all the rest know were the best our shadows flash in the light twisting turning we keep burning shake it high or shake it low we take our bodies where they wanna go feel that beat never stop oh hold me tight spinning like a top shake your groove thing shake your groove thing yeah yeah show em how to do it now shake your groove thing shake your groove thing yeah yeah show em how to do it now theres nothing more that i like to do than take the floor and dance with you keep dancing lets keep dancing shake it shake it shake it shake it grooving loose or heart to heart we put in motion every single part funky sounds wall to wall were bumping booties having us a ball you all shake your groove thing shake your groove thing yeah yeah show em how to do it now shake your groove thing shake your groove thing yeah yeah show em how to do it now shake it show em how to do it now yeah shake it shake it shake it shake it shake your groove thing shake your groove thing show em how to do it now lets get on down show em how to do it now show em how to do it now show em how to do it now shake your groove thing shake it shake it shake it shake it pump up your booties now shake it shake it shake it shake it a little freakishness shake it shake it shake it shake it do it too you all,3,Party,Anusha
37,i was made for dancin,leif garrett,1979,you got me rollin like a wheel on the road turnin round and round nowhere to go ive got to find out if youre feeling it too its hard to tell so heres what i do and every time i want more ill take you out on the floori was made for dancin all all all all night long i was made for dancin all all all all night long the days and nights are moving by me and you youre such a crazy love you tear me in two i spend my time moving to dreams and a phase its a crazy love you can see it in my face and every time i want more ill take you out on the floor i was made for dancin all all all all night long yeah i was made for dancin all all all all night long i was made for dancin all all all all night long i was made for dancin all all all all night long ah hah dancin i was made for dancin ah hah i was made for dancin dancin dancin i was made for dancin all all all all night long yeah i was made for dancin all all all all night long oh i was made for dancin all all all all night long yeah,1,Party,Anusha
45,hes the greatest dancer,sister sledge,1979,oh what wow hes the greatest dancer oh what wow that ive ever seen oh what wow hes the greatest dancer oh what wow one night in a disco on the outskirts of frisco i was cruisin with my favorite gang the place was so borin filled with out of towners tourin i knew that it wasnt my thing i really wasnt carin but i felt my eyes starin at a guy who stuck out in the crowd he had the kind of body that would shame adonis and a face that would make any man proud oh what wow hes the greatest dancer oh what wow that ive ever seenoh what wow hes the greatest dancer oh what wowthe champion of dance his moves would put you in a trance and he never leaves the disco alone arrogance but not conceit as a man he is complete my crme de la crme please take me home he wears the finest clothes the best designers heaven knows ooo from his head down to his toes halston gucci fiorucci he looks like a still that man is dressed to kill oh what wow hes the greatest dancer oh what wow that ive ever seen ive ever seenoh what wow hes the greatest dancer oh what wowoh what wow hes the greatest dancer oh what wow that ive ever seen i love your moves oh what wow hes the greatest dancer oh what wow that ive ever seen oh what wow hes the greatest dancer oh what wow that ive ever seen ive ever seen oh what wow hes the greatest dancer oh what wowoh what wow hes the greatest dancer oh what wow that ive ever seen i love your movesoh what wow hes the greatest dancer oh what wow that ive ever seen,1,Party,Anusha
50,the devil went down to georgia,the charlie daniels band,1979,the devil went down to georgia he was lookin for a soul to steal he was in a bind cause he was way behind and he was willin to make a deal when he came across this young man sawin on a fiddle and playin it hot and the devil jumped up on a hickory stump and said boy let me tell you what i guess you didnt know it but im a fiddle player too and if you care to take a dare ill make a bet with you now you play a pretty good fiddle boy but give the devil his due ill bet a fiddle of gold against your soul cause i think im better than you the boy said my names johnny and it might be a sin but ill take your bet and youre gonna regret cause im the best theres ever been johnny rosin up your bow and play your fiddle hard cause hells broke loose in georgia and the devil deals the cards and if you win you get this shiny fiddle made of gold but if you lose the devil gets your soul the devil opened up his case and he said ill start this show and fire flew from his fingertips as he rosined up his bow then he pulled the bow across the strings and it made ansicevil hiss and a band of demons joined in and it sounded something like this when the devil finished johnny said well youre pretty good old son but just sit down in that chair right there and let me show you how its done he played fire on the mountain run boys run the devils in the house of the rising sun chicken in a bread pan picken at dough granny does your dog bite no child no the devil bowed his head because he knew that hed been beat and he laid that golden fiddle on the ground at johnnys feet johnny said devil just come on back if you ever wanna try again i done told you once you son of a bitch im the best theres ever been and he played fire on the mountain run boys run the devils in the house of the rising sun chicken in a bread pan picken at dough granny does your dog bite no child no,3,Party,Anusha
51,gold,john stewart,1979,when the lights go down in the california town people are in for the evenin i jump into my car and i throw in my guitar my heart beatin time with my breathin drivin over kanan singin to my soul theres people out there turnin music into gold well my buddy jim bass hes aworkin pumpin gas and he makes two fifty for an hour hes got rhythm in his hands as hes tappin on the cans sings rock and roll in the shower drivin over kanan singin to my soul theres people out there turnin music into gold ah the california girls are the greatest in the world each ones a song in the makin singin rock to me i can hear the melody the story is there for the takin drivin over kanan singin to my soul theres people out there turnin music into gold drivin over kanan singin to my soul theres people out there turnin music into gold when the lights go down in the california town people are in for the evenin i jump into my car and i throw in my guitar my heart beatin time with my breathin drivin over kanan singin to my soul theres people out there turnin music into gold flyin over kanan singin to my soul people out there turnin music into gold people out there turnin music into gold people out there turnin music into gold oh yeah people out there turnin music into gold into gold people out there turnin music into gold into gold people out there turnin music into gold into gold people out there turnin music into gold into gold people out there turnin music into gold into gold people out there turnin music into gold into gold people out there turnin music into gold into gold,3,Party,Anusha
54,rock n roll fantasy,bad company,1979,here comes the jesters one two three its all part of my fantasy i love the music and i love to see the crowd dancin in the aisles and singin out loudhere comes the dancers one bye one your mamas callin but youre havin fun you find youre dancin on a number nine cloud put your hands together now and sing it out loud its all part of my rock n roll fantasy its all part of my rock n roll dream its all part of my rock n roll fantasy its all part of my rock n roll dream put up the spotlights one and all and let the feelin get down to your soul the musics so loud you can hear the sound reachin for the sky and churn in up the ground,1,Party,Anusha
57,boogie wonderland,earth wind  fire  the emotions,1979,dance boogie wonderland hey hey dance boogie wonderland midnight creeps so slowly into hearts of men who need more than they get daylight deals a bad hand to a woman who has laid too many bets the mirror stares you in the face and says baby uh uh it dont work you say your prayers though you dont care you dance and shake the hurt dance boogie wonderland hey hey dance boogie wonderland sound fly through the night i chase my vinyl dreams to boogie wonderland i find romance when i start to dance in boogie wonderland i find romance when i start to dance in boogie wonderland all the love in the world cant be gone all the need to be loved cant be wrong all the records are playing and my heart keeps saying boogie wonderland wonderland dance boogie wonderland hey hey dance boogie wonderland hey hey i find romance when i start to dance in boogie wonderland i find romance when i start to dance in boogie wonderland dance boogie wonderland hey hey dance boogie wonderland hey hey wonderland wonderland all the love in the world cant be gone all the need to be loved cant be wrong all the records are playing and my heart keeps saying boogie wonderland wonderland dance boogie wonderland hey hey dance boogie wonderland hey hey i find romance when i start to dance in boogie wonderland i find romance when i start to dance in boogie wonderland dance boogie wonderland hey hey dance boogie wonderland hey hey,3,Party,Anusha
77,livin thing,electric light orchestra,1977,sailin away on the crest of a wave its like magic oh rollin and ridin and slippin and slidin its magic and you and your sweet desire you took me ohh higher and higher babyits a livin thing its a terrible thing to lose its a given thing what a terrible thing to lose im takin a dive making believe this is what youve conceived from your worst day im takin a dive oh moving in line when you look back in time to the first day im takin im takin and you and your sweet desire you took me dont you do it dont you do it ohh higher and higher baby its a livin thing its a terrible thing to lose its a given thing what a terrible thing to lose and im takin a dive ah the slide hey takin a dive cause you cant halt the slide floating downstream im takin a dive ah so let her go dont start spoiling the show its a bad dream im takin im takin and you and your sweet desire you took me dont you do it dont you do it ohh higher and higher babyits a livin thing its a terrible thing to lose its a given thing what a terrible thing to lose its a livin thing its a terrible thing to lose its a given thing what a terrible thing to lose,1,Happy,Anusha
78,give a little bit,supertramp,1977,give a little bit give a little bit of your love to me give a little bit ill give a little bit of my love to you theres so much that we need to share so send a smile and show that you care ill give a little bit ill give a little bit of my life for you so give a little bit give a little bit of your time to me see the man with the lonely eyes take his hand youll be so surprised give a little bit give a little bit of your love to me ill give a little bit of my life for you nows the time that we need to share so find yourself were on our way back home going home dont you need to feel at home oh yeah we gotta sing,1,Happy,Anusha
81,the rubberband man,the spinners,1977,hand me down my walkin cane hand me down my hat hurry now and dont be late cause we aint got time to chat you and me were goin out to catch the latest sound guaranteed to blow your mind so high you wont come downhey yall prepare yourself for the rubberband man youve never heard a sound like the rubberband man youre bound to lose control when the rubberband starts to jam oh boy this dude is outta sight everything he does seems to come out right once i went to hear them play at a club outside of town i was so surprised i was hypnotized by the sound this cat put down when i saw this short fat guy stretch a band between his toes hey i laughed so hard cause the man got down when he finally reached his goal hey yall prepare yourself for the rubberband man youve never heard a sound like the rubberband man youre bound to lose control when the rubberband starts to jam got that rubber band up on his toes and then he wriggled it up all around his nose guaranteed to blow your mind playin all that music yet keepin time where in the world did he learn that oh lord lord help him get away hey yall prepare yourself for the rubberband man youve never heard a sound like the rubberband man youre bound to lose control when the rubberband starts to jam rubberband man rubberband man how much of this stuff do he think we can stand so much rhythm grace and debonair for one man and then he had the nerve to wiggle his left toe went to his knee got the feelin in his head yall oh come on babyhey yall prepare yourself for the rubberband man youve never heard a sound like the rubberband man youre bound to lose control when the rubberband starts to jamrubberband man starts to jam moving up and down cross the land got the people all in his wake everything probably seems outta placejust move it just move move move it just rubberband rubberband man just move it just move move move it just rubberband rubberband man get down oh get down low,1,Happy,Anusha
88,somebody to love,queen,1977,can anybody find me somebody to love ooh each morning i get up i die a little can barely stand on my feet take a look at yourself take a look in the mirror and cry and cry lord what youre doing to me yeah yeah i have spent all my years in believing you but i just cant get no relief lord somebody somebody ooh somebody somebody can anybody find me somebody to lovei work hard he works hard every day of my life i work till i ache in my bones at the end at the end of the day i take home my hard earned pay all on my own i get down down on my knees knees and i start to pray till the tears run down from my eyes lord somebody somebody ooh somebody please can anybody find me somebody to love he works hard everyday everyday i try and i try and i try but everybody wants to put me down they say im going crazy they say i got a lot of water in my brain ah got no common sense i got nobody left to believe in yeah yeah yeah yeahoh lord ooh somebody ooh somebody can anybody find me somebody to love can anybody find me someone to love got no feel i got no rhythm i just keep losing my beat you just keep losing and losing im ok im alright hes alright hes alright i aint gonna face no defeat yeah yeah i just gotta get out of this prison cell one day someday im gonna be free lord find me somebody to love find me somebody to love find me somebody to love find me somebody to love find me somebody to love find me somebody to love find me somebody to love find me somebody to love love love find me somebody to love find me somebody to love somebody somebody somebody somebody somebody find me somebody find me somebody to love can anybody find me somebody to love find me somebody to love ooh find me somebody to love find me somebody somebody find me somebody to love somebody somebody to love find me find me find me find me find me ooh somebody to love find me somebody to love ooh find me somebody to love find me find me find me somebody to love find me somebody to love anybody anywhere anybody find me somebody to love love love somebody find me find me love,1,Happy,Anusha
89,muskrat love,captain  tennille,1977,muskrat muskrat candle light doin the town and doin it right in the evenin its pretty pleasin muskrat suzie muskrat sam do the jitterbug at a muskrat land and they shimmy sam is so skinny and they whirl and they twirl and they tango singin and jinglin a jangle float like the heavens above looks like muskrat love nibblin on bacon chewin on cheese sam says to suzie honey would you please be my mrs suzie says yes with her kisses now hes ticklin her fancy rubbin her toes muzzle to muzzle now anything goes as they wriggle sue starts to giggle and they whirled and they twirled and they tango singin and jinglin a jangle floatin like the heavens above looks like muskrat love,3,Happy,Anusha
23,love is like oxygen,sweet,1978,love is like oxygen you get too much you get too high not enough and youre gonna die love gets you high love is like oxygen you get too much you get too high not enough and youre gonna die love gets you high time on my side i got it all ive heard that pride always comes before a fall theres a rumor goin around the town that you dont want me around i cant shake off my city blues everywhere i turn i lose love is like oxygen you get too much you get too high not enough and youre gonna die love gets you high love is like oxygen you get too much you get too high not enough and youre gonna die love gets you high time is no healer if youre not there holy fever sets words in the air some things are better left unsaid im gonna spend my days in bed i walk the streets at night to be hidden by the city light city light love is like oxygen you get too much you get too high not enough and youre gonna die love gets you high love is like oxygen you get too much you get too high not enough and youre gonna die love gets you high,3,Happy,Anusha
56,come sail away,styx,1978,im sailing away set an open course for the virgin sea cause ive got to be free free to face the life thats ahead of meon board im the captain so climb aboard well search for tomorrow on every shore and ill try oh lord ill try to carry oni look to the sea reflections in the waves spark my memory some happy some sad i think of childhood friends and the dreams we hadwe lived happily forever so the story goes but somehow we missed out on the pot of gold but well try best that we can to carry ona gathering of angels appeared above my head they sang to me this song of hope and this is what they said they said come sail away come sail away come sail away with me lads come sail away come sail away come sail away with me come sail away come sail away come sail away with me baby come sail away come sail away come sail away with me i thought that they were angels but to my surprise we climbed aboard their starship we headed for the skies singing come sail away come sail away come sail away with me lads come sail away come sail away come sail away with me come sail away come sail away come sail away with me come sail away come sail away come sail away with mecome sail away come sail away come sail away with me come sail away come sail away come sail away with me come sail away come sail away come sail away with me come sail away come sail away come sail away with me,1,Happy,Anusha
62,peg,steely dan,1978,ive seen your picture your name in lights above it this is your big debut its like a dream come true so wont you smile for the camera i know theyre gonna love it peg i like your picture i keep it with your letter done up in blueprint blue it sure looks good on you and when you smile for the camera i know ill love you better peg it will come back to you peg it will come back to you then the shutter falls you see it all in 3d its your favorite foreign moviei like your picture i keep it with your letter done up in blueprint blue it sure looks good on you and when you smile for the camera i know ill love you betterpeg it will come back to you peg it will come back to you then the shutter falls you see it all in 3d its your favorite foreign moviepeg it will come back to you peg it will come back to you then the shutter falls you see it all in 3d its your favorite foreign moviepeg it will come back to you peg it will come back to you then the shutter falls you see it all in 3d its your favorite foreign moviepeg it will come back to you peg it will come back to you then the shutter falls you see it all in 3d its your favorite foreign movie,1,Happy,Anusha
73,every kinda people,robert palmer,1978,said the fight to make ends meet keeps a man upon his feet holding down his job trying to show he cant be boughtit takes every kinda people to make what lifes about yeah every kinda people to make the world go round someones looking for a lead in his duty to a king or to a creed protecting what he feels is right fights against wrong with his life theres no profit in deceit honest men know that revenge does not taste sweet whether yellow black or white each and every mans the same inside it takes every kinda people to make what lifes about yeah it takes every kinda people to make the world go rounddo do do do do do oh never knew no no no no no you know that loves the only goal that could bring a peace to any soul hey and every mans the same he wants the sunshine in his nameit takes every kinda people to make what lifes about yeah it takes every kinda people to make the world go round every kinda people to make what lifes about it takes every kinda people to make the world go round,1,Happy,Anusha
74,copacabana,barry manilow,1978,her name was lola she was a showgirl with yellow feathers in her hair and a dress cut down to there she would merengue and do the chacha and while she tried to be a star tony always tended bar across the crowded floor they worked from eight til four they were young and they had each other who could ask for more at the copa co copacabana copacabana the hottest spot north of havana here at the copa co copacabana music and passion were always the fashion at the copa they fell in lovecopa copacabana his name was rico he wore a diamond he was escorted to his chair he saw lola dancing there and when she finished he called her over but rico went a bit to far tony sailed across the bar and then the punches flew and chairs were smashed in two there was blood and a single gun shot but just who shot who at the copa co copacabana copacabana the hottest spot north of havana here at the copa co copacabana music and passion were always the fashion at the copa she lost her love copa copacabana copa copacabana copacabana copa copacabana copa copacabana like in havana copa banana music and passion were always in fashion her name is lola she was a showgirl but that was thirty years ago when they used to have a show now its a disco but not for lola still in dress she used to wear faded feathers in her hair she sits there so refined and drinks herself half blind she lost her youth and she lost her tony now shes lost her mind at the copa co copacabana copacabana the hottest spot north of havana here at the copa co copacabana music and passion were always in fashion at the copa dont fall in lovecopa copacabana dont fall in love copacabana copacabanacopa copacabana copacabana copacabana copacabana copacabana copacabana copacabana copacabana,1,Happy,Anusha
82,running on empty,jackson browne,1978,looking out at the road rushing under my wheels looking back at the years gone by like so many summer fields in sixty five i was seventeen and running up one on one i dont know where im running now im just running onrunning on running on empty running on running blind running on running into the sun but im running behind    meaning  byamandah   editor    running on empty was written while jackson browne was driving to the studio each day to make his record the pretender in rolling stone magazine browne    see all   gotta do what you can just to keep your love alive trying not to confuse it with what you do to survive in sixtynine i was twentyone and i called the road my own i dont know when that road turned into the road im onrunning on running on empty running on running blind running on running into the sun but im running behind everyone i know everywhere i go people need some reason to believe i dont know about anyone but me if it takes all night thatll be all right if i can get you to smile before i leave looking out at the road rushing under my wheels i dont know how to tell you all just how crazy this life feels look around for the friends that i used to turn to to pull me through looking into their eyes i see them running toorunning on running on empty running on running blind running on running into the sun but im running behind honey you really tempt me you know the way you look so kind id love to stick around but im running behind you know i dont even know what im hoping to find running into the sun but im running behind,1,Happy,Anusha
87,lifes been good,joe walsh,1978,i have a mansion forget the price aint never been there they tell me its nice i live in hotels tear out the walls i have accountants pay for it all they say im crazy but i have a good time im just looking for clues at the scene of the crime lifes been good to me so farmy maserati does 185 i lost my license now i dont drive i have a limo ride in the back i lock the doors in case im attackedim making records my fans they cant wait they write me letters tell me im great so i got me an office gold records on the wall just leave a message maybe ill call lucky im sane after all ive been through everybody says im cool hes cool i cant complain but sometimes i still do lifes been good to me so fari go to parties sometimes until four its hard to leave when you cant find the door its tough to handle this fortune and fame everybodys so different i havent changed they say im lazy but it takes all my time everybody says oh yeah oh yeah i keep on going guess ill never know why lifes been good to me so far,1,Happy,Anusha
91,native new yorker,odyssey,1978,new york girl ooh ooh oohrunnin pretty new york city girl twentyfive thirtyfive hello baby new york city girl you grew up riding the subways running with people up in harlem down on broadway youre no tramp but youre no lady talkin that street talk youre the heart and soul of new york cityand love love is just a passing word its the thought you had in a taxi cab that got left on the curb when he dropped you off at east 83rdoh oh oh oh oh oh youre a native new yorker you should know the score by now you should know by now youre a native new yorkernew york girl ooh ooh oohmusic plays everyones dancing closer and closer making friends and finding lovers there you are lost in the shadows searching for someone searchin for someone to set you free from new york city and whoa where did all those yesterdays go when you still believed love could really be like a broadway show you are the star win the applause oh oh oh oh oh oh youre a native new yorker no one opens the door for a native new yorker runnin pretty new york city girl ooh ooh ooh native native native new yorker where did all those yesterdays go when you still believed love could really be like a broadway show you are the staryoure a native new yorker you should know the score by now youre a native new yorkeryou should know the score you should know the score by now youre a native new yorker oh oh oh native native native new yorker youre a native new yorker whoa oh ho ho youre a native new yorker you should know the score native native native new yorker youre a native new yorker what you waiting for no one opens the door youre a native new yorker for a native for a native new yorker,1,Happy,Anusha
93,dont look back,boston,1978,dont look back a new day is breakin its been too long since i felt this way i dont mind where i get taken the road is callin today is the dayi can see it took so long just to realize im much too strong not to compromise now i see what i am is holding me down ill turn it around oh yes i willi  finally see the dawn arrivin i  see beyond the road im drivin its a bright horizon and im awakin now oh i see myself in a brand new way the sun is shinin the clouds are breakin cause i cant lose now theres no game to play i can tell theres no more time left to criticize ive seen what i could not recognize everything in my life was leading me on but i can be strong oh yes i cani  finally see the dawn arrivin i  see beyond the road im drivin oo far away and left behind left behind oh the sun is shining and im on that road dont look back a new day is breakin oh its been so long since i felt this way i dont mind if i get taken the road is callin today is the dayi can see it took so long just to realize im much too strong not to compromise now i see what i am is holding me down ill turn it around oh yes i willi  finally see the dawn arrivin i  see beyond the road im drivin oh far away and left behind dont look back dont look back dont look back dont look back,1,Happy,Anusha
8,ymca,village people,1979,young man theres no need to feel down i said young man pick yourself off the ground i said young man cause youre in a new town theres no need to be unhappy young man theres a place you can go i said young man when youre short on your dough you can stay there and im sure you will find many ways to have a good timeits fun to stay at the ymca its fun to stay at the ymca they have everything for young men to enjoy you can hang out with all the boysits fun to stay at the ymca its fun to stay at the ymca you can get yourself clean you can have a good meal you can do whatever you feelyoung man are you listening to me i said young man what do you wanna be i said young man you can make real your dreams but youve got to know this one thingno man does it all by himself i said young man put your pride on the shelf and just go there to the ymca im sure they can help you today its fun to stay at the ymca its fun to stay at the ymca they have everything for young men to enjoy you can hang out with all the boys its fun to stay at the ymca its fun to stay at the ymca you can get yourself clean you can have a good meal you can do whatever you feel young man i was once in your shoes i said i was down and out with the blues i felt no man cared if i were alive i felt the whole world was so jive thats when someone came up to me and said young man take a walk up the street theres a place there called the ymca they can start you back on your wayits fun to stay at the ymca its fun to stay at the ymca young man young man theres no need to feel down young man young man pick yourself off the ground ymca and just go to the ymca,1,Happy,Anusha
9,ring my bell,anita ward,1979,im glad youre home now did you really miss me i guess you did by the look in your eye look in your eye look in your eye well lay back and relax while i put away the dishes put away the dishes then you and me can rock a bellyou can ring my bell ring my bell you can ring my bell ring my bell you can ring my bell ring my bell you can ring my bell ring my bellthe night is young and full of possibilities well come on and let yourself be free yeah my love for you love for you love for you so long ive been savin tonight was made for me and youyou can ring my bell ring my bell ring my bell dingdongding you can ring my bell ring my bell ring my bell ringaringaring you can ring my bell ring my bell ring my bell dingdongding you can ring my bell ring my bell ring my bell ringaringaringyou can ring my bell you can ring my bell ding dong ding ahah ring it you can ring my bell anytime anywhere ring it ring it ring it ring it owyou can ring my bell you can ring my bell ding dong ding ahah ring it you can ring my bell anytime anywhere ring it ring it ring it ring it owyou can ring my bell ring my bell ring my bell dingdongding you can ring my beeell ring my bell ring my bell ringaringaring you can ring my beeell ring my bell ring my bell dingdongding,1,Happy,Anusha
14,makin it,david naughton,1979,makin it ooh makin it im solid gold ive got the goods they stand when i walk through the neighborhoods im makin it ive got the chance im takin it no more no more fakin it this time in life im makin it ooh makin it hello uptown goodbye poverty the top of the ladder is waiting for me im makin it ive got the chance im takin it no more no more fakin it this time in life im makin it ooh makin it makin it listen everyone here this coming years gonna be my year im as bad as they come number two to no one ive got looks ive got brains and im breakin these chains make some room now dig what you see success is mine cause ive got the key im makin it im makin it ive got the chance im takin it no more no more fakin it this time in life im makin it ooh makin it,3,Happy,Anusha
20,good times,chic,1979,good times these are the good times leave your cares behind these are the good times good times these are the good times our new state of mind these are the good times happy days are here again the time is right for makin friends lets get together how bout a quarter to ten come tomorrow lets all do it again boys will be boys better let them have their toys girls will be girls cute pony tails and curls must put an end to this stress and strife i think i want to live the sporting life good times these are the good timesleave your cares behind these are the good times good times these are the good times our new state of mind these are the good times a rumor has it that its getting late time marches on just cant wait the clock keeps turning why hesitate you silly fool you cant change your fate lets cut the rug little jive and jitterbug we want the best we wont settle for less dont be a drag participate clams on the half shell and roller skates roller skates good times these are the good times leave your cares behind these are the good times good times these are the good times our new state of mind these are the good times good times a rumor has it that its getting late time marches on just cant wait the clock keeps turning why hesitate you silly fool you cant change your fate lets cut the rug little jive and jitterbug we want the best we wont settle for less dont be a drag participate clams on the half shell and roller skates roller skates good times these are the good times leave your cares behind these are the good times good times these are the good times our new state of mind these are the good times good times these are the good times leave your cares behind these are the good times good times these are the good times our new state of mind these are the good times good times these are the good times leave your cares behind these are the good times,1,Happy,Anusha
27,the logical song,supertramp,1979,when i was young it seemed that life was so wonderful a miracle oh it was beautiful magical and all the birds in the trees well theyd be singing so happily joyfully playfully watching me but then they send me away to teach me how to be sensible logical responsible practical and then they showed me a world where i could be so dependable clinical intellectual cynical there are times when all the worlds asleep the questions run too deep for such a simple mind wont you please please tell me what weve learned i know it sounds absurd please tell me who i ami said watch what you say or theyll be calling you a radical liberal fanatical criminal wont you sign up your name wed like to feel youre acceptable respectable presentable a vegetable oh chchcheck it out yeah at night when all the worlds asleep the questions run so deep for such a simple mind wont you please please tell me what weve learned i know it sounds absurd but please tell me who i am who i am who i am who i am coz im feeling so illogical dddigital oh oh oh oh unbelievable bbbloody marvelous,1,Happy,Anusha
48,in the navy,village people,1979,where can you find pleasure search the world for treasure learn science technology where can you begin to make your dreams all come true on the land or on the sea where can you learn to fly play in sports and skin dive study oceanography sign off for the big band or sit in the grandstand when your team and others meetin the navy yes you can sail the seven seas in the navy yes you can put your mind at ease in the navy come on people fall an make a stand in the navy in the navy cant you see we need a handin the navy come on protect the motherland in the navy come on and join your fellow man in the navy come on people and make a stand in the navy in the navy in the navy ohthey want you they want you they want you as a new recruit if you like adventure dont you wait to enter the recruiting office fast dont you hesitate there is no need to wait theyre signing up new seamen fast maybe you are too young to join up today but dont you worry bout a thing for im sure there will be always a good navy protecting the land and seain the navy yes you can sail the seven seas in the navy yes you can put your mind at ease in the navy come on people fall an make a stand in the navy in the navy cant you see we need a handin the navy come on protect the motherland in the navy come on and join your fellow man in the navy come on people and make a stand in the navy in the navy in the navy in the navythey want you they want you they want you as a new recruit who me they want you they want you they want you as a new recruit but but but im afraid of water hey hey look man i get seasick even watchin it on tvthey want you they want you in the navy oh my goodness they want you what am i gonna do in a submarine they want you they want you they want you in the navyin the navy yes you can sail the seven seas in the navy yes you can put your mind at ease in the navy come on people fall in make a stand in the navy in the navy cant you see we need a handin the navy come on protect the motherland in the navy come on and join your fellow man in the navy come on people and make a stand,1,Happy,Anusha
53,we are family,sister sledge,1979,we are family i got all my sisters with me we are family get up evrybody and sing we are family i got all my sisters with me we are family get up evrybody and sing evryone can see were together as we walk on by hey and we fly just like birds of a feather i wont tell no lie all all of the people around us they say can they be that close just let me state for the record were giving love in a family dose we are family i got all my sisters with me we are family get up evrybody and sing we are family i got all my sisters with me we are family get up evrybody and sing living life is fun and weve just begun to get our share of the worlds delights high high hopes we have for the future and our goals in sight we no we dont get depressed cause heres what we call our golden rule have faith in you and the things you do you wont go wrong this is our family jewel,1,Happy,Anusha
64,around the way girl,ll cool j,1991, ya gotta shook up shook down shook up all your lovin ya gotta shook up shook down shook upi want a girl with extensions in her hair bamboo earrings at least two pair a fendi bag and a bad attitude thats all i need to get me in a good mood she can walk with her switch and talk with street slang i love when i woman aint afraid to do her thang standin at the bus stop suckin on a lollipop when she gets pumpin its hard to make the hotty stop she likes to dance to the rap jam shes sweet as brown sugar with candied yams honeycoated complexion music camay lets hear it for the girl shes from around the wayi need that around the way girl around the way girl thats the one for me shes the one i need that around the way girl ya gotta shook up shook down shook up all your lovinsilky bilky your smiles like sunshine thats why i had to dedicate at least one rhyme to all the cuties in the neighborhood cause if i didnt tell you then another brother would youre sweet like sugar with your gangsta talk wanna eat you like a cookie when i see you walk with your rayon silk or maybe even denim it really doesnt matter as long as your in em you can break hearts and manipulate minds or surrender act tender be gentle and kind you always know what to say and do go flip when you think your man is playing no cheap or petty youre ready for loving youre real independent so your parents be buggin but if you ever need a place to stay come around my way i need that around the way girl around the way girl thats the one for me shes the only one i need that around the way girl ya gotta shook up shook down shook up all your lovin perm in your hair or even a curly weave with your new edition bobby brown button on your sleeve i tell you come here you say meet me half way cause brothers been poppin that yang all day around the way youre like neighborhood jewel all the homeboys sweat ya so youre crazy cool wear your gold in the summer with your biking shorts while your watchin all the brothers on the basketball court goin to the movies with your homegirls crew while the businessmen in suits be hawkin you baby hair pumpin lip gloss ashinin i think youre in the mood for whinin and dinin so we can go out and eat somewhere we got a lot of private jokes to share lisa angela pamela renee i love you youre from around the wayi need that around the way girl around the way girl thats the one for me shes all i ever need i need that around the way girl around the way girl fine as can be shes all i ever need i need that around the way girl around the way girl thats the one for me shes the only one i need that around the way girl around the way girl fine as can beya gotta shook up shook down shook up all your lovin ya gotta shook up shook down shook upya gotta shook up shook down shook up all your lovin ya gotta shook up shook down shook upya gotta shook up shook down shook up all your lovin ya gotta shook up shook down shook up ,1,Happy,Pooja
65,ill be there,the escape club,1991, over mountains over trees over oceans over seas across the desert ill be therein a whisper on the wind on the smile of a new friend just think of me and ill be theredont be afraid oh my love ill be watching you from above and id give all the world tonight to be with you because im on your side and i still care i may have died but ive gone nowhere just think of me and ill be thereon the edge of a waking dream over rivers over streams through wind and rain ill be there across the wide and open sky thousands of miles id fly to be with you ill be theredont be afraid oh my love ill be watching you from above then i give all the world tonight to be with you because im on your side and i still care i may have died but ive gone nowhere just think of me and ill be there just think of me and ill be there in the breath of a wind that sighs oh theres no need to cry just think of me and ill be theredont be afraid oh my love ill be watching you from above and id give all the world tonight to be with you because im on your side and i still care i may have died but ive gone nowhere just think of me ill be there just think of me and ill be there just think of me ill be there ,1,Happy,Pooja
